IDCNT,RISK_NATURE_1,RISK_NATURE_2,RISK_NATURE_3,RISK_FAMILY_STRUCT,RISK_ROOMS_NB,RISK_PROT_1,RISK_PROT_2,SURF_HOUSE,SURF_VER,SURF_OUTB,SURF_GR,OPTION_1,OPTION_2,OPTION_3,OPTION_4,OPTION_5,OPTION_6,OPTION_7,OPTION_8,INSEE_CODE,ZONE_1,ZONE_2,ZONE_3,AMOUNT
2529141,PH,FO,1,1,2,1,1,3,0,0,0,False,False,False,False,False,False,False,False,92026,N,S,C,0.0
2529213,PH,FT,2,1,3,4,0,5,0,0,0,False,False,False,False,False,False,False,False,63063,E,F,H,0.0
2531127,PH,FT,2,3,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,57751,G,F,G,0.0
2531577,PH,FO,5,1,2,1,1,4,0,0,0,False,False,False,False,False,False,False,False,92044,N,V,C,0.0
2532100,PH,FO,1,3,3,1,1,6,0,0,0,False,False,False,False,False,True,False,False,38545,J,K,C,0.0
2532130,SH,FO,1,0,1,4,0,2,2,0,0,False,False,False,False,False,False,False,False,34324,N,K,P,0.0
2532152,PH,FT,2,2,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,41269,D,D,H,0.0
2532250,PH,HO,1,2,5,4,0,12,0,4,2,False,False,False,False,False,True,False,True,94046,Q,S,C,0.0
2532590,PH,FT,2,1,3,4,0,5,0,0,0,False,False,False,False,False,False,False,False,63300,E,E,H,0.0
2533628,PH,FO,5,1,1,1,1,2,0,0,0,False,False,False,False,False,False,False,False,69381,M,P,E,342.1068
2533877,PH,HO,1,3,4,4,0,7,2,1,3,False,False,False,False,False,False,True,False,24177,D,E,J,0.0
2534101,PH,FO,1,1,6,4,0,11,0,0,0,False,False,False,False,False,False,False,False,75103,S,W,C,0.0
2534396,PH,HO,1,4,3,4,0,6,1,2,1,False,False,False,False,False,False,False,False,14225,B,D,C,0.0
2534443,PH,FT,2,3,2,4,0,3,0,0,0,False,False,False,False,False,False,False,False,06088,P,Q,J,0.0
2534594,PH,HT,2,2,3,4,0,6,0,1,1,False,False,False,False,False,False,False,False,50031,C,C,H,0.0
2535584,PH,FO,5,4,5,4,0,9,0,0,0,False,False,False,False,False,False,False,False,94076,Q,S,C,0.0
2536006,PH,FT,2,3,3,4,0,5,0,0,0,False,False,False,False,False,False,False,False,93048,T,R,C,0.0
2536722,PH,HO,1,1,4,4,0,8,0,1,2,False,False,False,False,False,False,False,False,31291,Q,P,K,0.0
2537320,PH,FT,2,1,2,1,1,3,0,0,0,False,True,False,False,False,False,False,False,48092,B,B,G,0.0
2538063,PH,FT,2,1,5,4,0,10,0,0,0,False,False,False,False,False,False,False,False,76259,E,C,G,0.0
2538136,PH,HO,3,1,5,4,0,10,0,0,0,False,False,False,False,False,False,False,False,90033,F,E,G,0.0
2538643,PH,HO,1,3,6,1,1,14,0,1,1,False,False,False,False,False,True,False,False,38317,N,K,C,356.05335388
2540097,PH,HO,1,3,6,1,1,12,0,2,1,False,False,False,False,False,False,False,False,71014,C,E,H,0.0
2540535,PH,HO,1,3,4,4,0,8,0,1,1,False,False,False,False,False,False,False,True,59024,H,E,M,0.0
2540823,PH,HO,1,4,3,4,0,5,2,2,1,False,False,False,False,False,False,False,False,76351,K,H,G,0.0
2541009,SH,FO,1,0,2,1,1,3,2,0,0,False,False,False,False,False,False,False,False,85226,B,C,H,0.0
2541395,PH,FT,2,3,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,77350,R,K,K,0.0
2542045,PH,FT,2,4,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,76216,H,K,G,0.0
2542429,PH,HO,1,4,4,1,1,8,0,1,1,False,False,False,False,False,False,False,False,54167,G,F,G,0.0
2542625,PH,HO,1,3,5,1,1,10,0,1,1,False,False,False,False,False,True,False,False,61169,C,D,C,0.0
2543096,PH,HO,1,3,4,1,1,10,0,1,1,False,False,False,False,False,False,False,False,95019,R,P,C,0.0
2543664,PH,FO,5,1,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,94075,Q,S,C,0.0
2543775,PH,HT,2,1,4,4,0,7,3,1,1,False,False,False,False,False,False,False,False,23093,B,D,K,0.0
2544010,PH,HO,1,4,6,1,1,11,0,1,5,False,False,False,False,False,False,True,False,24294,D,C,J,0.0
2544188,PH,HO,1,4,7,1,1,16,0,1,4,False,False,False,False,False,False,True,False,71064,C,E,H,0.0
2544227,SH,FO,1,0,2,1,1,4,0,0,0,False,False,False,False,False,False,False,False,05133,B,D,E,0.0
2544342,PH,HT,2,2,4,4,0,8,0,1,1,False,False,False,False,False,False,False,False,91553,Q,Q,C,0.0
2545028,PH,HO,1,4,5,4,0,10,0,1,2,False,False,False,False,False,False,False,True,84081,Q,M,K,0.0
2545379,PH,HO,1,4,6,1,1,14,0,1,8,False,False,False,False,False,False,True,True,51360,G,D,E,0.0
2545528,PH,FT,2,2,3,1,1,6,1,0,0,False,False,False,False,False,False,False,False,59544,H,E,M,0.0
2545822,PH,FT,2,4,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,91549,P,Q,C,0.0
2546036,PH,HO,1,2,4,1,1,8,0,1,3,False,False,False,False,False,False,False,False,24026,E,E,J,0.0
2546191,PH,FO,1,2,4,4,0,8,0,0,0,False,False,False,False,False,False,True,False,29019,C,E,E,0.0
2546446,PH,FO,5,1,2,4,0,3,0,0,0,False,False,False,False,False,False,False,False,75114,R,W,C,0.0
2546502,PH,HO,1,4,7,4,0,14,0,1,2,False,False,False,False,False,False,False,False,70330,D,D,H,0.0
2546648,SH,FT,2,0,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,83115,N,M,M,0.0
2546987,PH,HT,2,1,4,4,0,8,0,1,1,False,False,False,False,False,False,False,False,79038,B,C,J,0.0
2547265,PH,HO,1,4,5,1,1,10,0,0,1,False,True,False,False,False,False,False,False,94021,Q,S,C,0.0
2547612,PH,FT,2,4,3,4,0,5,0,0,0,False,False,False,False,False,False,False,False,83144,K,M,M,0.0
2548493,PH,FO,1,1,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,33199,F,H,K,0.0
2549060,PH,HO,1,4,7,1,1,13,0,1,2,False,False,False,False,False,False,True,False,69149,M,P,E,0.0
2549423,PH,FO,5,1,1,4,0,1,0,0,0,False,False,False,False,False,False,False,False,78524,N,Q,C,0.0
2549777,PH,HT,2,1,4,4,0,7,0,1,1,False,False,False,False,False,False,False,False,36093,C,D,K,0.0
2550206,PH,FO,5,2,5,4,0,10,0,0,0,False,False,False,False,False,False,False,False,06161,P,R,J,0.0
2550371,PH,FT,2,3,4,4,0,8,0,0,0,False,False,False,False,False,False,False,False,94067,Q,S,C,0.0
2550969,PH,HO,1,1,5,4,0,9,0,1,3,False,False,False,False,False,False,False,False,30284,L,H,P,0.0
2552858,PH,HO,1,1,3,4,0,8,0,0,1,False,False,False,False,False,False,True,False,16028,C,D,G,0.0
2553016,PH,HT,2,3,4,4,0,8,0,1,1,False,False,False,False,False,False,False,False,66136,L,M,G,0.0
2553559,PH,FT,2,3,3,4,0,5,0,0,0,False,False,False,False,False,False,False,False,75113,R,W,C,0.0
2553754,PH,HT,2,3,3,4,0,6,0,0,1,False,True,False,False,False,False,True,False,59378,P,P,M,0.0
2554010,PH,HO,1,2,5,4,0,9,0,1,1,False,False,False,False,False,False,False,False,13081,S,P,K,0.0
2554100,PH,HO,1,2,8,4,0,16,0,1,8,False,False,False,False,False,False,True,False,53127,B,B,E,0.0
2554107,PH,HT,2,3,3,4,0,8,0,1,1,False,False,False,False,False,False,False,False,51242,G,F,E,0.0
2554448,PH,FT,2,2,3,1,1,6,2,0,0,False,False,False,False,False,False,False,False,75115,R,W,C,0.0
2555117,SH,FO,5,0,3,1,1,6,0,0,0,False,False,False,False,False,False,False,False,88372,C,C,H,0.0
2555122,PH,FT,2,1,2,4,0,3,0,0,0,False,False,False,False,False,False,False,False,17274,F,E,J,0.0
2555190,PH,HO,1,2,4,4,0,8,0,0,1,False,False,False,False,False,False,False,False,91016,K,H,C,0.0
2555472,SH,HO,1,0,6,1,1,11,0,1,2,False,False,False,False,False,False,False,False,09334,B,D,L,0.0
2555986,PH,FT,2,2,4,4,0,7,0,0,0,False,True,False,False,False,False,False,False,38185,N,K,C,0.0
2556410,PH,HO,1,4,6,1,1,20,0,1,2,False,False,False,False,False,True,False,True,69160,H,H,E,4904.0211531
2556509,PH,FT,2,3,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,60462,M,H,J,0.0
2556516,PH,HO,1,3,5,4,0,9,0,1,5,False,False,False,False,False,False,False,False,70310,D,D,H,0.0
2556627,PH,FO,5,4,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,91200,N,H,C,0.0
2556852,SH,FO,5,0,3,4,0,5,0,0,0,False,False,False,False,False,False,False,False,83071,K,K,M,0.0
2556949,SH,FO,1,0,1,1,1,2,0,0,0,False,False,False,False,False,False,False,False,39368,C,D,G,0.0
2557215,PH,FT,2,1,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,50129,C,D,H,0.0
2557373,SH,HO,1,0,4,4,0,7,0,0,1,False,False,False,False,False,False,False,False,34332,M,K,P,0.0
2557482,PH,FT,2,4,3,4,0,5,0,0,0,False,False,False,False,False,False,False,False,92064,P,V,C,0.0
2557524,PH,FO,1,3,2,1,1,8,0,0,0,False,False,False,False,False,False,False,False,89024,F,H,K,0.0
2557719,PH,HO,1,3,8,4,0,13,0,1,4,False,False,False,False,False,False,False,False,22203,B,C,C,0.0
2558027,PH,HO,1,3,6,1,1,12,3,1,3,False,False,False,False,False,False,False,True,49377,D,E,E,0.0
2558289,PH,HT,2,4,3,4,0,5,0,0,3,False,False,False,False,False,False,True,True,10060,F,F,E,0.0
2558316,PH,HO,1,4,4,4,0,8,0,1,1,False,False,False,False,False,False,False,True,74229,K,E,C,0.0
2558368,PH,HO,1,1,3,4,0,5,0,1,0,False,False,False,False,False,False,False,False,34207,M,K,J,0.0
2558552,PH,HO,1,3,5,4,0,14,0,6,3,False,False,False,False,False,False,True,True,48133,B,B,G,0.0
2558566,PH,HO,1,4,5,4,0,12,0,1,1,False,False,False,False,False,False,False,False,93032,S,R,C,0.0
2558630,PH,HO,1,1,3,4,0,6,0,2,1,False,False,False,False,False,False,False,True,76125,G,C,G,0.0
2559179,PH,HO,1,3,4,1,1,10,0,1,7,False,False,False,False,False,False,False,True,73085,D,D,C,0.0
2559602,SH,FO,5,0,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,06027,P,Q,J,706.74703456
2560509,PH,HO,1,1,5,4,0,9,0,1,1,False,False,False,False,False,False,False,True,83071,K,K,M,0.0
2561578,PH,HO,1,4,7,4,0,14,0,1,2,False,False,False,False,False,False,True,False,34164,N,K,P,0.0
2562041,PH,HO,1,3,5,4,0,12,0,0,1,False,False,False,False,False,False,False,False,46088,D,F,M,0.0
2562156,PH,HO,1,3,4,1,1,10,0,2,2,False,True,False,False,False,False,False,False,91661,P,Q,C,0.0
2562209,PH,FT,2,1,1,4,0,2,0,0,0,False,False,False,False,False,False,False,False,75109,T,W,C,0.0
2562246,PH,FT,2,3,3,1,1,8,0,0,0,False,True,False,False,False,False,False,False,08409,D,E,L,0.0
2562570,PH,FT,2,3,3,4,0,8,0,0,0,False,False,False,False,False,False,False,False,17300,F,E,J,0.0
2562705,PH,HO,1,4,8,4,0,16,2,1,2,False,False,False,False,False,False,False,True,42147,E,D,J,0.0
2563312,PH,HT,2,3,4,4,0,8,0,1,1,False,False,False,False,False,False,True,False,40046,D,E,J,0.0
2563335,PH,HO,1,4,7,4,0,16,0,5,4,False,False,False,False,False,False,False,False,40123,D,E,J,0.0
2563720,SH,FO,5,0,1,4,0,2,0,0,0,False,False,False,False,False,False,False,False,30133,K,H,P,0.0
2563745,PH,HO,1,1,5,4,0,9,0,2,1,False,False,False,False,False,False,True,False,59090,N,K,M,0.0
2563869,PH,HO,1,1,6,1,0,16,5,3,2,False,False,False,False,True,False,False,False,59598,N,K,M,0.0
2564095,PH,HT,2,4,5,4,0,10,0,1,1,False,False,False,False,False,False,False,False,27105,G,E,E,0.0
2564292,PH,FT,2,4,3,1,1,6,0,0,0,False,False,False,False,False,False,False,False,64445,E,K,L,0.0
2564499,PH,HO,1,4,6,4,0,12,0,2,2,False,False,False,False,False,True,True,True,38158,N,K,C,0.0
2564531,PH,FT,2,1,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,42222,F,D,J,0.0
2564743,PH,HO,1,4,7,1,1,16,0,1,2,False,False,False,False,False,False,False,False,69385,M,P,E,0.0
2564913,PH,HO,1,3,3,1,1,6,0,1,2,False,False,False,False,False,False,False,False,76514,H,C,G,0.0
2565252,PH,HO,1,3,4,4,0,8,4,1,2,False,False,False,False,False,False,False,True,44126,C,C,E,0.0
2566216,PH,FO,1,3,3,4,0,6,0,0,0,False,False,False,False,False,False,True,False,33063,L,M,K,0.0
2567342,PH,FT,2,3,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,88413,E,C,H,0.0
2567952,PH,FT,2,2,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,67482,H,H,E,0.0
2568185,PH,FT,2,1,3,1,1,6,1,0,0,False,False,False,False,False,False,False,False,28085,E,E,E,0.0
2569851,PH,HO,1,2,5,4,0,10,0,2,2,False,False,False,False,False,False,True,True,51230,G,F,E,0.0
2569927,PH,HT,2,2,5,4,0,9,0,1,1,False,False,False,False,False,False,False,False,54367,D,E,G,0.0
2570006,PH,HO,1,3,4,1,1,10,0,1,3,False,False,False,False,False,True,False,True,27234,G,E,E,0.0
2570028,SH,HO,1,0,3,4,0,5,3,0,1,False,False,False,False,False,False,False,True,57701,G,F,G,0.0
2571043,PH,FT,2,1,1,4,0,2,0,0,0,False,False,False,False,False,False,False,False,35238,F,F,C,0.0
2571387,PH,FT,2,1,4,1,1,7,0,0,0,False,False,False,False,False,False,False,False,93071,S,R,C,0.0
2572192,PH,HO,1,2,5,1,0,12,0,1,2,False,False,False,True,False,False,False,True,14685,D,D,C,0.0
2572292,PH,FT,2,1,1,1,1,2,0,0,0,False,False,False,False,False,False,False,False,75104,S,W,C,0.0
2573326,PH,HT,2,4,5,1,1,10,0,1,0,False,False,False,False,False,False,False,False,76322,H,K,G,0.0
2574768,PH,HO,1,4,6,4,0,11,0,1,4,False,False,False,False,False,False,True,False,69254,J,H,E,0.0
2575088,PH,FT,2,1,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,49267,G,F,E,0.0
2575119,PH,HO,1,4,4,4,0,10,3,0,1,False,False,False,False,False,False,False,False,83042,N,M,M,0.0
2576334,SH,FO,5,0,3,1,1,5,0,0,0,False,False,False,False,False,False,False,False,34901,M,K,J,551.78405772
2576710,PH,FT,2,1,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,83086,K,M,M,0.0
2577276,PH,FT,2,2,4,4,0,8,0,0,0,False,False,False,False,False,False,False,False,49007,G,F,E,0.0
2578100,PH,FT,2,1,2,4,0,3,0,0,0,False,False,False,False,False,False,False,False,06079,P,R,J,0.0
2578171,PH,HO,1,4,4,1,1,8,0,0,2,False,False,False,False,False,False,True,False,78537,N,K,C,0.0
2578724,PH,HO,1,3,3,4,0,10,0,1,8,False,False,False,False,False,False,False,False,27092,G,E,E,0.0
2579146,PH,HO,1,4,4,1,1,10,0,1,2,False,False,False,False,False,False,False,True,38085,N,K,C,0.0
2579477,PH,HO,1,3,7,4,0,16,0,1,3,False,False,False,False,False,False,True,False,64279,B,F,L,0.0
2579810,PH,FT,2,4,3,4,0,6,3,0,0,False,False,False,False,False,False,False,False,83137,K,M,M,0.0
2580136,PH,FT,2,2,1,4,0,2,0,0,0,False,False,False,False,False,False,True,False,15014,B,H,E,0.0
2580710,PH,HO,1,3,6,4,0,12,0,1,3,False,False,False,False,False,True,True,False,49301,B,D,E,0.0
2581329,PH,HO,1,3,5,4,0,10,0,2,3,False,False,False,False,False,False,False,True,74265,B,C,C,0.0
2581403,PH,HO,1,3,6,4,0,12,4,1,3,False,False,False,False,False,True,False,True,69244,M,P,E,0.0
2581542,PH,HO,1,4,10,4,0,18,0,1,2,False,False,False,False,False,False,False,True,69149,M,P,E,0.0
2581559,SH,HO,1,0,3,4,0,8,0,1,1,False,False,False,False,False,False,False,False,85194,C,F,H,0.0
2581687,PH,HO,1,3,5,1,1,9,0,2,1,False,False,False,False,False,False,True,False,71118,F,K,H,0.0
2583017,PH,FO,5,2,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,37261,F,H,E,0.0
2583195,PH,FT,2,4,2,4,0,3,0,0,0,False,False,False,False,False,False,False,False,94041,Q,S,C,0.0
2583516,PH,HT,2,3,5,4,0,9,0,1,0,False,True,False,False,False,False,False,False,39352,E,D,G,0.0
2584149,PH,FT,2,2,4,4,0,7,0,0,0,False,False,False,False,False,False,False,False,75105,S,W,C,0.0
2584809,PH,FO,1,3,4,4,0,10,0,0,0,False,False,False,False,False,False,False,False,63118,B,B,H,0.0
2586043,PH,HO,1,4,4,4,0,10,0,1,2,False,False,False,False,False,False,False,False,19227,B,D,G,0.0
2586863,SH,HO,1,0,4,4,0,8,0,1,1,False,False,False,False,False,False,False,True,05161,B,D,E,0.0
2586978,PH,HO,1,3,4,4,0,8,0,2,3,False,False,False,False,False,False,True,False,91547,N,H,C,0.0
2587307,PH,HO,1,1,5,1,1,10,0,1,2,False,False,False,False,False,False,False,False,29117,C,D,E,0.0
2587458,PH,HO,1,4,5,1,1,10,0,2,3,False,False,False,False,False,False,False,False,69098,H,H,E,0.0
2588533,PH,FO,1,1,2,4,0,6,0,0,0,False,False,False,False,False,False,False,False,75105,S,W,C,0.0
2588688,PH,HO,1,4,6,4,0,12,0,2,1,False,False,False,False,False,False,False,False,60007,F,H,J,0.0
2589692,SH,FO,5,0,4,1,1,7,0,0,0,False,False,False,False,False,False,False,False,14225,B,D,C,0.0
2589826,PH,HO,1,3,8,4,0,16,0,2,7,False,False,False,True,False,False,True,False,29232,C,E,E,0.0
2590135,PH,FT,2,2,2,4,0,4,3,0,0,False,False,False,False,False,False,False,False,13208,U,P,K,0.0
2590188,PH,FT,2,1,3,4,0,5,0,0,0,False,False,False,False,False,False,False,False,42218,J,H,J,0.0
2590439,PH,HT,2,3,3,4,0,8,0,1,1,False,False,False,False,False,False,False,False,31303,J,P,K,0.0
2590452,SH,FO,5,0,1,4,0,2,0,0,0,False,False,False,False,False,False,False,False,73024,C,D,C,0.0
2590569,PH,HO,1,3,6,4,0,11,0,1,1,False,False,False,False,False,False,False,False,33009,F,H,K,0.0
2592101,PH,HO,1,1,5,4,0,9,0,0,1,False,False,False,False,False,False,False,True,95134,N,P,C,0.0
2592338,PH,HO,1,3,5,1,1,10,3,1,1,False,False,False,False,False,False,False,False,56162,E,F,C,0.0
2592524,PH,FO,5,1,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,13056,S,P,K,0.0
2593308,PH,HO,1,3,4,4,0,12,0,2,1,False,False,False,False,False,False,False,True,30215,K,H,P,0.0
2594458,PH,HO,1,4,5,4,0,10,0,2,3,False,False,False,False,False,False,False,True,29277,B,D,E,0.0
2594657,PH,HT,2,4,4,4,0,8,0,1,1,False,False,False,False,False,False,False,False,95026,N,P,C,0.0
2595125,PH,FT,2,1,2,4,0,3,0,0,0,False,False,False,False,False,False,False,False,59507,P,P,M,0.0
2595228,PH,HO,1,4,5,4,0,10,0,2,2,False,False,False,True,False,True,True,True,80443,E,F,K,0.0
2595302,PH,FO,5,1,2,1,1,4,2,0,0,False,True,False,False,False,False,False,False,06029,P,R,J,0.0
2595442,PH,HO,1,4,9,1,1,16,0,2,2,False,False,False,False,False,False,False,True,51250,G,H,E,0.0
2596256,SH,FT,2,0,1,4,0,1,0,0,0,False,False,False,False,False,False,False,False,91589,P,Q,C,0.0
2597689,PH,HO,1,4,5,4,0,10,0,0,2,False,False,False,False,False,False,False,False,50147,C,C,H,0.0
2598497,PH,HO,1,1,4,1,1,8,0,1,1,False,False,False,False,False,False,False,False,94071,Q,S,C,0.0
2598661,SH,HO,1,0,3,4,0,6,0,0,1,False,False,False,False,False,False,False,True,15072,B,C,E,0.0
2598716,SH,FT,2,0,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,44109,G,H,E,0.0
2599236,PH,FT,2,1,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,91471,P,Q,C,0.0
2599827,PH,HO,1,4,4,4,0,8,0,0,2,False,False,False,False,False,False,True,False,27119,G,E,E,0.0
2600327,PH,HO,1,4,6,4,0,11,0,1,1,False,False,False,True,False,False,True,True,35238,F,F,C,0.0
2600621,PH,HO,1,3,5,4,0,12,0,1,0,False,False,False,False,False,False,True,True,30307,K,H,P,0.0
2601041,PH,FO,5,4,3,1,1,8,0,0,0,False,False,False,False,False,False,False,False,92014,N,S,C,0.0
2601437,PH,HO,1,1,6,4,0,12,0,3,1,False,False,False,False,False,False,False,False,37060,D,E,E,0.0
2602473,PH,HT,2,4,5,4,0,9,0,0,1,False,False,False,False,False,False,False,False,53054,D,C,E,0.0
2604892,PH,HO,1,3,7,4,0,14,0,2,3,False,False,False,False,False,False,False,True,24557,E,E,J,0.0
2604924,PH,FO,1,3,4,4,0,7,0,0,0,False,False,False,False,False,False,False,False,45208,J,F,J,0.0
2605432,PH,HO,1,2,4,4,0,8,0,2,3,False,False,False,True,False,False,True,False,62153,E,D,J,0.0
2605972,PH,HO,1,4,4,1,1,8,5,1,2,False,False,True,False,False,False,False,True,45313,G,E,J,0.0
2606371,PH,FT,2,1,2,4,0,3,0,0,0,False,False,False,False,False,False,False,False,75113,R,W,C,0.0
2606442,PH,FT,2,2,2,4,0,6,0,0,0,False,True,False,False,False,False,False,False,68063,E,E,H,0.0
2606496,PH,HO,1,1,5,1,1,14,0,3,7,False,False,False,False,False,False,True,False,62770,E,D,J,0.0
2606550,PH,HO,1,1,5,4,0,9,0,0,1,False,False,False,False,False,False,False,True,22118,C,C,C,0.0
2606716,PH,HO,1,4,6,1,1,11,3,1,1,False,False,False,False,False,True,False,False,59183,F,K,M,0.0
2606746,PH,FT,2,2,4,4,0,8,0,0,0,False,False,False,False,False,False,False,False,75103,S,W,C,0.0
2607412,PH,HO,1,3,6,4,0,14,0,1,2,False,False,False,False,False,False,False,False,69244,M,P,E,0.0
2607551,PH,HT,2,4,5,4,0,10,0,2,1,False,False,False,False,False,False,False,False,59484,H,E,M,285.089
2607655,PH,FT,2,3,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,69381,M,P,E,0.0
2607765,PH,FT,2,1,2,4,0,3,0,0,0,False,False,False,False,False,False,False,False,94041,Q,S,C,0.0
2608018,PH,HO,1,3,5,4,0,10,0,0,4,False,False,False,True,False,False,True,False,59107,E,D,M,0.0
2609176,PH,HO,1,1,3,1,1,6,0,1,1,False,False,False,False,False,False,False,False,27229,G,E,E,342.1068
2609611,SH,FO,5,0,5,4,0,10,0,0,0,False,False,False,False,False,False,False,False,84087,P,M,K,0.0
2609695,PH,HO,1,3,6,1,0,14,0,1,1,False,False,False,False,True,False,False,True,22278,E,C,C,0.0
2610344,PH,FO,5,1,3,1,1,6,0,0,0,False,False,False,False,False,False,False,False,75117,T,W,C,0.0
2611289,PH,HT,2,4,4,1,1,8,0,1,1,False,False,False,False,False,False,False,False,50129,C,D,H,0.0
2611445,PH,HT,2,4,4,1,1,8,0,1,1,False,False,False,False,False,False,False,True,94076,Q,S,C,0.0
2611670,PH,FT,2,3,3,4,0,5,0,0,0,False,False,False,False,False,False,False,False,11262,G,K,K,0.0
2611856,PH,HO,1,3,6,4,0,12,3,1,3,False,False,False,False,False,False,False,False,10336,F,D,E,0.0
2612023,PH,HO,1,4,5,4,0,12,0,1,2,False,False,False,False,False,False,False,True,78638,N,M,C,0.0
2612748,PH,HT,2,1,3,1,1,5,0,1,1,False,False,False,False,False,False,False,False,85234,C,B,H,0.0
2613438,PH,HO,1,2,7,4,0,16,0,1,3,False,False,False,False,False,False,True,False,56046,D,C,C,0.0
2613563,PH,FO,1,2,3,4,0,5,1,0,0,False,False,False,False,False,False,False,False,33281,L,M,K,0.0
2613844,PH,FT,2,1,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,63300,E,E,H,0.0
2614098,PH,HO,1,1,4,1,1,7,0,1,2,False,False,False,False,False,False,False,True,17415,E,E,J,0.0
2614989,PH,HO,1,4,7,4,0,13,2,2,2,False,False,False,False,False,False,False,False,37276,D,D,E,0.0
2615439,PH,HT,2,2,3,4,0,6,0,1,2,False,False,False,False,False,False,False,True,18181,E,D,M,0.0
2615673,PH,FT,2,3,2,4,0,3,0,0,0,False,False,False,False,False,False,False,False,93001,S,R,C,0.0
2616122,PH,HO,1,3,5,1,1,12,0,2,3,False,False,False,False,False,False,False,True,56185,E,F,C,0.0
2617468,SH,HO,1,0,5,4,0,9,0,0,1,False,False,False,False,False,False,False,False,14333,C,D,C,0.0
2617734,PH,HO,1,3,8,4,0,18,0,1,2,False,False,False,False,False,False,False,False,13007,S,P,K,0.0
2618603,PH,HO,1,1,4,4,0,8,0,1,2,False,False,False,False,False,False,False,False,79081,D,E,J,0.0
2618843,PH,FT,2,3,2,4,0,3,0,0,0,False,False,False,False,False,False,False,False,75109,T,W,C,0.0
2619049,PH,FT,2,1,3,1,1,5,0,0,0,False,False,False,False,False,False,False,False,69207,K,H,E,0.0
2619093,SH,HO,3,0,3,4,0,5,0,1,1,False,False,False,False,False,False,False,False,11145,F,H,K,0.0
2619263,PH,HO,1,3,4,1,1,10,0,1,2,False,False,False,False,False,False,False,False,01333,J,F,H,0.0
2619319,PH,FT,2,1,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,14366,E,D,C,0.0
2619703,PH,HO,1,3,5,4,0,10,0,1,1,False,False,False,False,False,False,False,False,24350,E,E,J,0.0
2620583,PH,HO,1,4,4,1,1,8,0,0,1,False,False,False,False,False,False,True,True,76076,E,C,G,0.0
2620758,PH,FT,2,3,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,63113,E,F,H,0.0
2620799,PH,HO,1,3,5,4,0,9,4,4,6,False,False,False,False,False,False,False,True,56255,D,C,C,0.0
2620822,PH,HO,1,3,4,4,0,10,0,1,2,False,False,False,False,False,False,False,True,29232,C,E,E,0.0
2621012,PH,HO,1,3,6,1,1,12,4,2,2,False,False,False,False,False,False,False,False,69019,H,H,E,0.0
2621036,PH,HT,2,4,6,4,0,12,0,1,1,False,False,False,False,False,False,False,False,17274,F,E,J,0.0
2621875,PH,HO,1,4,5,4,0,12,0,1,1,False,False,False,False,False,False,False,False,78551,N,Q,C,0.0
2622336,PH,HO,1,1,3,4,0,6,0,1,1,False,False,False,False,False,False,False,False,11069,H,H,K,0.0
2622683,PH,HO,1,4,5,4,0,12,0,1,2,False,False,False,False,False,False,False,False,80724,G,H,K,0.0
2622916,SH,HO,1,0,5,1,0,10,2,1,3,False,False,False,False,True,False,False,False,85163,C,B,H,0.0
2622946,PH,FT,2,1,2,4,0,3,0,0,0,False,False,False,False,False,False,False,False,69235,K,H,E,0.0
2623319,PH,FO,1,1,3,1,1,6,0,0,0,False,False,False,False,False,False,False,False,91228,Q,Q,C,0.0
2623340,PH,HO,1,4,5,1,1,9,0,2,2,False,False,False,False,False,False,False,True,53039,B,B,E,0.0
2624571,PH,HT,2,4,6,4,0,11,0,1,1,False,False,False,False,False,False,True,False,01004,E,D,H,0.0
2624596,PH,FT,2,1,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,75110,S,W,C,978.425448
2624632,PH,FT,2,1,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,66003,E,H,G,996.100966
2625313,PH,FT,2,2,4,4,0,10,0,0,0,False,False,False,False,False,False,False,False,63457,E,E,H,0.0
